所属产品,所属模块,用例标题,前置条件,步骤,预期,优先级,用例类型,适用阶段,关键词
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC137 高压电池-温度下限越界大,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""16"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC137,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC138 高压电池-温度上限最小值,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""15"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC138,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC139 高压电池-温度上限最大值,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC139,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC140 高压电池-温度上限越界小,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""14"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC140,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC141 高压电池-温度上限越界大,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""21"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC141,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC142 高压电池-加热温差不足5度,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""12"",
      ""tempMax"": ""16"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500",2,接口测试,功能测试,"TC142,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC143 高压电池-开始时间格式错误,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""abc"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC143,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC144 高压电池-加热时段超过4组,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ],
    [
      {
        ""status"": ""1"",
        ""startTime"": ""08:30"",
        ""endTime"": ""10:30"",
        ""tempMin"": ""10"",
        ""tempMax"": ""20"",
        ""weekInfo"": ""0,1,2,3,4""
      }
    ]
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC144,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC151 高压电池-加热-weekInfo=工作日,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC151,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC152 高压电池-加热-weekInfo=周末,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""5,6""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC152,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC153 高压电池-加热-weekInfo=全部,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4,5,6""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC153,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC154 高压电池-加热-weekInfo=单天,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC154,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC155 高压电池-加热-weekInfo=空,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": """"
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC155,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC161 高压电池-加热下发-缺heatingPeriodList,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC161,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC162 高压电池-加热下发-时段缺status,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC162,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC163 高压电池-加热下发-时段缺startTime,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC163,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC164 高压电池-加热下发-时段缺endTime,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""tempMin"": ""10"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC164,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC165 高压电池-加热下发-时段缺tempMin,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMax"": ""20"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC165,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC166 高压电池-加热下发-时段缺tempMax,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""heatingPeriodList"": [
    {
      ""status"": ""1"",
      ""startTime"": ""08:30"",
      ""endTime"": ""10:30"",
      ""tempMin"": ""10"",
      ""weekInfo"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC166,设备参数配置/电池参数设置,高压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC181 高压电池-设备信息-deviceSn含特殊字符,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""SN<>?001""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC181,电站中心/设备管理,高压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC182 高压电池-设备信息-deviceSn超长,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC182,电站中心/设备管理,高压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC183 高压电池-设备信息-deviceSn含Tab,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""SN\t001""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC183,电站中心/设备管理,高压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC184 高压电池-设备信息-deviceSn为数字类型,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": 123456789
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC184,电站中心/设备管理,高压电池"
Dyness API,Dyness Open API/电站中心/设备管理,TC185 高压电池-设备信息-deviceSn为空对象,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": {}
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC185,电站中心/设备管理,高压电池"
Dyness API,Dyness Open API/电站中心/电站管理,TC001 设备信息查询,已获取访问凭证,"1. 调用 POST /v2/GetDeviceList
2. 请求体：{
  ""pageNum"": 1,
  ""pageSize"": 200
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC001,电站中心/电站管理,户用储能"
Dyness API,Dyness Open API/电站中心/设备管理,TC002 设备基本信息查询,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC002,电站中心/设备管理,户用储能"
Dyness API,Dyness Open API/电站中心/设备管理,TC003 设备状态信息查询,已获取访问凭证,"1. 调用 POST /v2/GetStatusInfBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC003,电站中心/设备管理,户用储能"
Dyness API,Dyness Open API/电站中心/数据查询,TC004 设备运行数据查询,已获取访问凭证,"1. 调用 POST /v2/GetRealTimeDataBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC004,电站中心/数据查询,户用储能"
Dyness API,Dyness Open API/电站中心/数据查询,TC005 设备电量信息查询,已获取访问凭证,"1. 调用 POST /v2/GetTotalEnergyDataBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC005,电站中心/数据查询,户用储能"
Dyness API,Dyness Open API/电站中心/告警管理,TC006 设备故障信息查询,已获取访问凭证,"1. 调用 POST /v2/GetAlarmInfBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""pageNum"": 1,
  ""pageSize"": 200
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC006,电站中心/告警管理,户用储能"
Dyness API,Dyness Open API/设备参数配置/安规国家设置,TC007 安规国家查询,已获取访问凭证,"1. 调用 POST /v2/GetBaseSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC007,设备参数配置/安规国家设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC009 工作模式查询,已获取访问凭证,"1. 调用 POST /v2/GetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC009,设备参数配置/工作模式设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC011 电池参数查询,已获取访问凭证,"1. 调用 POST /v2/GetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC011,设备参数配置/电池参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/负载控制设置,TC013 负载控制查询,已获取访问凭证,"1. 调用 POST /v2/GetLoadControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC013,设备参数配置/负载控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/峰值控制设置,TC015 峰值控制查询,已获取访问凭证,"1. 调用 POST /v2/GetPeakControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC015,设备参数配置/峰值控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC017 高级参数查询,已获取访问凭证,"1. 调用 POST /v2/GetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC017,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/安规国家设置,TC008 安规国家下发,已获取访问凭证,"1. 调用 POST /v2/SetBaseSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""safetyCountry"": ""43""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC008,设备参数配置/安规国家设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC010 工作模式下发,已获取访问凭证,"1. 调用 POST /v2/SetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workMode"": ""3"",
  ""[AquaVolt,SolarCube,SolarCube2] workGroups"": [
    {
      ""batteryWorkGroup"": 1,
      ""state"": ""1"",
      ""startTime"": ""07:00"",
      ""endTime"": ""17:00"",
      ""power"": ""2000"",
      ""mode"": ""1"",
      ""week"": ""0,1,2,3,4"",
      ""dodState"": ""1"",
      ""dod"": ""30"",
      ""socMaxChargeState"": ""1"",
      ""batterySocMaxCharge"": ""90""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC010,设备参数配置/工作模式设置,户用储能"
